household_key,recency,frequency,monetary,avg_basket,active_days,tenure_days,purchase_rate,avg_items_per_basket,max_items_per_basket,trips_morning,trips_afternoon,trips_evening,unique_stores_visited,top_store_share,coupons_redeemed,coupon_redemption_rate,was_targeted_by_campaign,pct_spend_on_discount,private_label_ratio,top_department,dept_diversity,commodity_diversity,unique_products,return_rate,last_purchase_day,churned,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,has_demographics,recency_log,frequency_log,monetary_log,avg_basket_log,purchase_rate_log,avg_items_per_basket_log,coupon_redemption_rate_log
1751,1,125,3525.42,28.20336,112,602,0.20764119601328904,15.76,119,10,58,56,3,0.944,1.0,0.008,1,0.19984475433053708,0.34386216798277097,GROCERY,12,137,819,0.04929577464788732,709,0,25-34,A,15-24K,Renter,2 Adults Kids,4,2,1,0.6931471805599453,4.836281906951478,8.16803847100881,3.3742837711475153,0.18866903222469833,2.818995095053937,0.007968169649176874
1752,12,176,5693.44,32.349090909090904,130,565,0.31150442477876106,141.7215909090909,5408,27,60,89,16,0.26704545454545453,0.0,0.0,1,0.18237525113486394,0.30425621576064055,GROCERY,16,148,1097,0.07653061224489796,706,0,,,,,,,,0,2.5649493574615367,5.176149732573829,8.647245539176327,3.507030512892373,0.27117489414964596,4.96089581583439,0.0
1753,0,431,2770.16,6.427285382830627,259,526,0.8193916349809885,437.1322505800464,14741,45,160,216,2,0.9953596287703016,2.0,0.004640371229698376,1,0.12225880146133886,0.23737373737373738,GROCERY,15,149,621,0.02631578947368421,711,0,45-54,U,35-49K,Homeowner,Unknown,1,None/Unknown,1,0.0,6.068425588244111,7.9270212840838035,2.0051604329968193,0.5985021787152444,6.082520806764721,0.004629637898742059
1754,1,183,3595.04,19.64502732240437,151,583,0.313893653516295,860.448087431694,15492,58,86,39,5,0.8087431693989071,2.0,0.01092896174863388,1,0.2768861596142899,0.33251633986928103,GROCERY,11,133,663,0.08133971291866028,704,0,,,,,,,,0,0.6931471805599453,5.214935757608986,8.187588519000169,3.027474482776479,0.27299498339009887,6.7586147958026315,0.010869672236903879
1755,2,26,813.73,31.297307692307694,26,547,0.04753199268738574,12.115384615384615,39,9,8,8,6,0.8076923076923077,0.0,0.0,0,0.09919852990014834,0.15471698113207547,GROCERY,9,97,231,0.0,694,0,,,,,,,,0,1.0986122886681098,3.295836866004329,6.702856770009198,3.4749838735752134,0.04643691429275836,2.573785939262035,0.0
1756,67,60,3177.39,52.956500000000005,51,562,0.10676156583629894,2496.516666666667,21949,3,17,40,7,0.75,0.0,0.0,1,0.131229254048024,0.25519630484988454,GROCERY,19,156,608,0.04477611940298507,707,0,,,,,,,,0,4.219507705176107,4.110873864173311,8.064130058258339,3.98817816637449,0.10143824284548837,7.823052183840448,0.0
1757,167,10,253.11,25.311,8,587,0.017035775127768313,9.5,28,6,3,1,1,1.0,0.0,0.0,0,0.16781193490054247,0.20967741935483872,GROCERY,9,34,61,0.0,454,1,,,,,,,,0,5.123963979403259,2.3978952727983707,5.537767244136556,3.2699871026917413,0.01689229356450564,2.3513752571634776,0.0
1758,0,56,1637.3600000000001,29.23857142857143,53,601,0.09317803660565724,12.660714285714286,52,10,22,24,1,1.0,0.0,0.0,1,0.17530384152391698,0.3786231884057971,GROCERY,12,122,390,0.04285714285714286,697,0,,,,,,,,0,0.0,4.04305126783455,7.401451020484661,3.409118309076766,0.08908908394940293,2.6145241430913866,0.0
1759,6,197,3286.65,16.683502538071068,121,505,0.3900990099009901,110.28426395939087,10006,17,73,107,8,0.8223350253807107,1.0,0.005076142131979695,1,0.2035028281447661,0.4648160103292447,GROCERY,14,153,936,0.0365296803652968,706,0,35-44,U,35-49K,Unknown,2 Adults Kids,5+,3+,1,1.9459101490553132,5.288267030694535,8.097928302821549,2.8726321449457872,0.3293749747504513,4.712087864273177,0.005063301956546729
1760,5,38,453.3,11.928947368421055,35,605,0.0628099173553719,5.2894736842105265,32,12,16,10,8,0.4473684210526316,0.0,0.0,0,0.08862439181310064,0.3263888888888889,GROCERY,7,60,110,0.018867924528301886,705,0,,,,,,,,0,1.791759469228055,3.6635616461296463,6.118757772765358,2.559468779448217,0.06091626620677793,1.838877392205125,0.0
1761,3,22,1341.14,60.960909090909084,22,519,0.04238921001926782,25.90909090909091,58,9,13,0,4,0.7272727272727273,0.0,0.0,1,0.15833668038959736,0.2911111111111111,GROCERY,11,102,360,0.06451612903225806,709,0,,,,,,,,0,1.3862943611198906,3.1354942159291497,7.202020633998076,4.12650368766358,0.041515395680592884,3.29246418152569,0.0
1762,1,289,12837.8,44.42145328719723,233,528,0.5473484848484849,4709.020761245674,26988,129,110,50,11,0.4602076124567474,5.0,0.01730103806228374,1,0.14794003761918606,0.44928305894848647,GROCERY,18,199,1792,0.07848837209302326,711,0,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+,1,0.6931471805599453,5.66988092298052,9.460227114932561,3.815984532801313,0.43654281115374144,8.457447594908535,0.01715307922624945
1763,5,126,3080.2,24.446031746031746,117,544,0.23161764705882354,7.611111111111111,44,4,56,66,9,0.46825396825396826,0.0,0.0,1,0.12388038899460425,0.14782608695652175,GROCERY,14,127,429,0.020134228187919462,705,0,,,,,,,,0,1.791759469228055,4.844187086458591,8.033074410478811,3.2365598073040953,0.2083284655290691,2.153053359023082,0.0
1764,0,96,8693.94,90.56187499999999,77,511,0.18786692759295498,3849.3854166666665,24583,25,45,26,4,0.9583333333333334,9.0,0.09375,1,0.12074515693502633,0.20270270270270271,GROCERY,19,198,1389,0.11851851851851852,707,0,45-54,A,75-99K,Homeowner,2 Adults Kids,4,2,1,0.0,4.574710978503383,9.070496526247036,4.517014973249523,0.1721592008557938,8.255928530496444,0.08961215868968714
1765,0,55,2684.05,48.800909090909094,50,540,0.10185185185185185,506.58181818181816,26547,6,12,33,5,0.7818181818181819,0.0,0.0,1,0.1745956085860139,0.21357285429141717,GROCERY,16,142,699,0.03225806451612903,690,0,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,1,0.0,4.02535169073515,7.895454628743508,3.9080332387015217,0.09699226598730969,6.229657916013955,0.0
1766,0,29,276.07,9.519655172413794,23,535,0.05420560747663551,6.206896551724138,26,2,20,7,9,0.5517241379310345,0.0,0.0,0,0.18505726768213485,0.3161764705882353,GROCERY,11,55,106,0.02631578947368421,707,0,,,,,,,,0,0.0,3.4011973816621555,5.624270181843383,2.3532454284846818,0.05278750460205235,1.975038421978337,0.0
1767,20,451,8018.42,17.779201773835922,241,607,0.742998352553542,65.91352549889135,8624,113,211,127,8,0.6718403547671841,0.0,0.0,1,0.1649401544019554,0.35780382479950645,GROCERY,17,196,1839,0.03711340206185567,710,0,,,,,,,,0,3.044522437723423,6.113682179832232,8.989621379043406,2.9327499688211986,0.5556068213587464,4.203401121570918,0.0
1768,3,57,1107.93,19.43736842105263,49,507,0.11242603550295859,124.78947368421052,6555,24,33,0,7,0.8421052631578947,0.0,0.0,1,0.19096126883981773,0.46851385390428213,GROCERY,14,88,256,0.05714285714285714,709,0,,,,,,,,0,1.3862943611198906,4.060443010546419,7.011150865430357,3.0173650105231147,0.10654324790687573,4.834609665759116,0.0
1769,8,140,6381.37,45.58121428571428,118,604,0.23178807947019867,179.42142857142858,7530,16,68,56,4,0.9642857142857143,0.0,0.0,1,0.13630814457100784,0.14485654303708886,GROCERY,17,134,765,0.019230769230769232,711,0,,,,,,,,0,2.1972245773362196,4.948759890378168,8.761294780713923,3.841197332938098,0.2084668368982769,5.195295384229673,0.0
1770,0,436,8182.54,18.767293577981654,276,572,0.7622377622377622,2039.2133027522937,27447,83,157,181,9,0.7522935779816514,0.0,0.0,0,0.13356071186918075,0.286142001710864,GROCERY,18,183,1067,0.11530398322851153,708,0,,,,,,,,0,0.0,6.07993319509559,9.00988009881815,2.984028732413501,0.5665844572515161,7.620809641544922,0.0
1771,29,10,471.14,47.114,10,596,0.016778523489932886,18.1,32,1,4,5,3,0.8,0.0,0.0,0,0.07151725361133555,0.09285714285714286,NUTRITION,6,47,114,0.0,649,0,,,,,,,,0,3.4011973816621555,2.3978952727983707,6.157275551774947,3.8735731950529466,0.016639319003964693,2.9496883350525844,0.0
1772,0,96,2452.88,25.550833333333333,86,592,0.16216216216216217,12.177083333333334,47,8,57,31,3,0.9375,0.0,0.0,1,0.13861799895350838,0.3074712643678161,GROCERY,10,105,408,0.07216494845360824,621,0,,,,,,,,0,0.0,4.574710978503383,7.805425724319724,3.2790611345148992,0.150282203049338,2.5784792096937843,0.0
1773,35,79,2873.6,36.3746835443038,73,550,0.14363636363636365,2540.8607594936707,12255,29,25,25,9,0.5063291139240507,4.0,0.05063291139240506,1,0.10497316726000816,0.23317683881064163,GROCERY,12,117,415,0.03296703296703297,703,0,,,,,,,,0,3.58351893845611,4.382026634673881,7.963668813117131,3.620993564632966,0.13421297847392394,7.840651674282843,0.049392755329576425
1774,17,56,3689.0,65.875,52,539,0.1038961038961039,29.660714285714285,169,5,21,25,3,0.9642857142857143,0.0,0.0,1,0.14709540786364625,0.17642585551330797,GROCERY,13,137,803,0.07575757575757576,703,0,,,,,,,,0,2.8903717578961645,4.04305126783455,8.213381737034572,4.202825205216171,0.09884583463663262,3.422982170162326,0.0
1775,1,181,8131.55,44.9256906077348,145,508,0.3562992125984252,2783.1104972375692,19216,82,62,37,13,0.4088397790055249,0.0,0.0,0,0.15702737220980523,0.21557719054242003,GROCERY,15,168,1079,0.10900473933649289,711,0,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+,1,0.6931471805599453,5.204006687076795,9.003629806499525,3.8270246687177876,0.30475982343517666,7.9316837107663805,0.0
1776,14,219,3484.48,15.910867579908674,162,506,0.43280632411067194,9.506849315068493,62,50,67,101,6,0.6575342465753424,0.0,0.0,1,0.1573489652103677,0.4238845144356955,GROCERY,13,142,619,0.047619047619047616,690,0,,,,,,,,0,2.70805020110221,5.393627546352362,8.156361046852323,2.827956467325245,0.35963498556720924,2.352027360218865,0.0
1777,8,69,1116.95,16.18768115942029,66,522,0.13218390804597702,5.6231884057971016,44,17,22,27,4,0.855072463768116,0.0,0.0,1,0.14136250422803726,0.2814814814814815,GROCERY,11,91,210,0.013333333333333334,711,0,,,,,,,,0,2.1972245773362196,4.248495242049359,7.0192519299958125,2.8441929155556958,0.12414842952345949,1.8905768862969454,0.0
1778,4,232,8189.01,35.29745689655172,181,537,0.43202979515828677,5198.827586206897,14058,72,84,76,5,0.5129310344827587,11.0,0.04741379310344827,1,0.1086025356193893,0.24452409398645958,GROCERY,17,162,1045,0.10424710424710425,710,0,25-34,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.6094379124341003,5.4510384535657,9.01067039784759,3.591747680870399,0.3590928749967793,8.556380747521157,0.0463240716742385
1779,24,103,3371.98,32.73766990291262,93,584,0.17636986301369864,624.3106796116505,12321,84,14,5,3,0.7572815533980582,0.0,0.0,1,0.23534227253451978,0.34460887949260044,GROCERY,15,140,825,0.10091743119266056,703,0,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,3.2188758248682006,4.6443908991413725,8.123551905604403,3.5186150143570107,0.1624333093941223,6.438248613608039,0.0
1780,14,42,1373.5,32.70238095238095,39,595,0.07058823529411765,16.166666666666668,66,4,25,10,5,0.7380952380952381,0.0,0.0,0,0.12293024948755116,0.1954225352112676,GROCERY,12,115,357,0.046511627906976744,681,0,,,,,,,,0,2.70805020110221,3.7612001156935624,7.2258453076053,3.517568486268586,0.06820825002653359,2.842969519001581,0.0
1781,24,86,2983.71,34.6943023255814,82,550,0.15636363636363637,1892.1162790697674,10969,13,16,56,3,0.8953488372093024,0.0,0.0,1,0.10889607655159438,0.1961023142509135,GROCERY,15,154,589,0.010752688172043012,693,0,,,,,,,,0,3.2188758248682006,4.465908118654584,8.00125786867829,3.574991077325152,0.14528028511360552,7.545979575138877,0.0
1782,7,33,1612.22,48.85515151515152,29,554,0.05956678700361011,1101.8181818181818,18147,11,16,5,6,0.5757575757575758,0.0,0.0,0,0.0838149467810037,0.09223300970873786,GROCERY,11,112,304,0.05405405405405406,706,0,,,,,,,,0,2.0794415416798357,3.5263605246161616,7.385987460641182,3.909121831392606,0.05786013308081264,7.005624165972549,0.0
1783,2,78,3262.62,41.82846153846154,71,573,0.13612565445026178,2223.346153846154,15872,15,40,23,6,0.47435897435897434,0.0,0.0,1,0.13613941998363688,0.23037100949094047,GROCERY,14,135,650,0.01098901098901099,702,0,,,,,,,,0,1.0986122886681098,4.3694478524670215,8.090592287737854,3.757202870796786,0.12762392549382967,7.707218287974088,0.0
1784,31,36,1673.06,46.473888888888894,35,593,0.06070826306913996,17.27777777777778,61,6,16,14,3,0.6944444444444444,0.0,0.0,1,0.14102939288923116,0.2548596112311015,GROCERY,11,113,341,0.0,696,0,,,,,,,,0,3.4657359027997265,3.6109179126442243,7.423007092701008,3.8601798522936397,0.05893685770271507,2.9056859928692074,0.0
1785,2,57,1180.29,20.706842105263156,55,552,0.10326086956521739,11.210526315789474,66,7,28,22,3,0.9649122807017544,0.0,0.0,1,0.22164996043260354,0.2936936936936937,GROCERY,13,131,409,0.08,710,0,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+,1,1.0986122886681098,4.060443010546419,7.074362340668496,3.0776275152384382,0.0982702214328017,2.5022983924998696,0.0
1786,0,38,349.23,9.190263157894739,33,552,0.06884057971014493,749.9736842105264,7373,26,6,6,5,0.6842105263157895,0.0,0.0,0,0.0664795509222133,0.24468085106382978,GROCERY,12,64,87,0.0,655,0,,,,,,,,0,0.0,3.6635616461296463,5.858590081516781,2.3214326720135103,0.06657449062266982,6.621370610152217,0.0
1787,46,59,1077.71,18.26627118644068,51,582,0.1013745704467354,10.694915254237289,37,3,22,31,1,1.0,0.0,0.0,0,0.20509964743542464,0.4312977099236641,GROCERY,10,99,342,0.03278688524590164,692,0,,,,,,,,0,3.8501476017100584,4.0943445622221,6.983521161756509,2.9583559601442193,0.09655900918923223,2.459154153685586,0.0
1788,0,133,7840.97,58.95466165413535,115,518,0.25675675675675674,2140.9849624060153,10274,16,58,59,4,0.9699248120300752,3.0,0.022556390977443608,1,0.05748962645626283,0.1505720823798627,GROCERY,13,143,920,0.03289473684210526,710,0,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.0,4.897839799950911,8.967245357290254,4.093588637485231,0.22853439994908617,7.669488230631051,0.022305757514298242
1789,85,18,257.97,14.331666666666669,17,610,0.029508196721311476,5.944444444444445,29,1,8,9,5,0.3888888888888889,0.0,0.0,0,0.0834251199147273,0.3804347826086957,GROCERY,9,44,88,0.043478260869565216,679,0,,,,,,,,0,4.454347296253507,2.9444389791664403,5.5567122248748815,2.729920406261011,0.029081209300841744,1.9379419794061366,0.0
1790,4,41,1764.09,43.02658536585366,41,549,0.07468123861566485,19.853658536585368,75,11,19,11,2,0.9512195121951219,0.0,0.0,1,0.11259953821311616,0.13532513181019332,GROCERY,9,82,252,0.02127659574468085,706,0,,,,,,,,0,1.6094379124341003,3.7376696182833684,7.475956959568791,3.7847936643154756,0.07202409539023451,3.0375294022324524,0.0
1791,2,111,2416.47,21.770000000000003,103,519,0.2138728323699422,661.1711711711712,15243,38,48,25,9,0.5855855855855856,3.0,0.02702702702702703,1,0.19199440926083208,0.3558282208588957,GROCERY,15,131,462,0.1357142857142857,709,0,45-54,B,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0986122886681098,4.718498871295094,7.79047681773649,3.1254438800756486,0.19381593621968976,6.495524089238217,0.02666824708216133
1792,0,96,2654.75,27.653645833333332,84,547,0.17550274223034734,1352.2395833333333,33585,25,14,57,3,0.9583333333333334,0.0,0.0,1,0.16374501113536638,0.2547974413646055,GROCERY,10,111,449,0.047619047619047616,711,0,,,,,,,,0,0.0,4.574710978503383,7.884482379660123,3.3552806892821856,0.16169592181563816,7.2102566881291414,0.0
1793,31,56,1692.68,30.226428571428567,47,600,0.09333333333333334,156.625,7804,5,17,34,3,0.6607142857142857,0.0,0.0,1,0.17326599688389835,0.26023778071334214,GROCERY,12,112,528,0.1111111111111111,707,0,,,,,,,,0,3.4657359027997265,4.04305126783455,7.4346589553606846,3.441264805851525,0.08923113372794268,5.060218794285084,0.0
1794,7,65,3103.77,47.75030769230769,62,609,0.10673234811165845,375.2769230769231,9574,17,20,27,6,0.5692307692307692,0.0,0.0,1,0.12078240301403623,0.30521739130434783,GROCERY,13,147,752,0.1038961038961039,701,0,,,,,,,,0,2.0794415416798357,4.189654742026425,8.040694917549885,3.8867115090610187,0.10141184320241,5.930325369853678,0.0
1795,0,983,8298.87,8.442390640895217,429,532,1.8477443609022557,129.96439471007122,12362,347,238,353,6,0.9837232960325534,14.0,0.014242115971515769,1,0.23273416813360748,0.14453907815631262,GROCERY,17,171,1561,0.06239015817223199,710,0,45-54,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.0,6.891625897052253,9.023995131011427,2.245209193953634,1.0465272286018252,4.874925490151569,0.014141649814671779
1796,6,49,2183.81,44.567551020408175,42,550,0.0890909090909091,1719.3265306122448,18077,7,16,25,4,0.8979591836734694,0.0,0.0,1,0.11042812334514643,0.1976911976911977,GROCERY,10,97,406,0.016666666666666666,704,0,19-24,U,35-49K,Unknown,Single Female,1,None/Unknown,1,1.9459101490553132,3.912023005428146,7.6892841472270135,3.8191958627829328,0.08534331988893275,7.450269395168737,0.0
1797,5,93,4354.34,46.82086021505376,84,547,0.170018281535649,17.623655913978496,48,41,51,1,2,0.967741935483871,5.0,0.053763440860215055,1,0.19327173725759744,0.1650909090909091,GROCERY,17,160,845,0.1565217391304348,710,0,65+,U,Under 15K,Homeowner,Single Female,1,None/Unknown,1,1.791759469228055,4.543294782270004,8.379157957421755,3.867461950472605,0.15701937393173632,2.9244325959691246,0.05236798551731599
1798,6,40,2346.48,58.662,35,523,0.07648183556405354,28.275,70,15,13,12,3,0.825,0.0,0.0,1,0.16748682833371767,0.28524590163934427,GROCERY,14,125,608,0.16666666666666666,700,0,,,,,,,,0,1.9459101490553132,3.713572066704308,7.761097691344315,4.088695301823402,0.07369816407476748,3.376733909483781,0.0
1799,26,50,373.01,7.4601999999999995,49,560,0.08928571428571429,4.32,22,9,25,14,2,0.98,0.0,0.0,0,0.051299659189175444,0.15,GROCERY,10,47,115,0.019230769230769232,697,0,,,,,,,,0,3.295836866004329,3.9318256327243257,5.924282535024993,2.1353728140006343,0.08552217343816201,1.6714733033535532,0.0
1800,13,72,3192.02,44.33361111111111,63,567,0.12698412698412698,7479.736111111111,23995,21,25,26,2,0.9861111111111112,0.0,0.0,1,0.10193482315935774,0.3734567901234568,KIOSK-GAS,15,141,501,0.047058823529411764,709,0,35-44,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,1,2.6390573296152584,4.290459441148391,8.068722456397014,3.8140487245001498,0.11954515064978273,8.920086476702872,0.0
1801,2,50,566.22,11.3244,46,521,0.09596928982725528,380.04,18801,5,32,13,3,0.68,0.0,0.0,0,0.14238977326083335,0.20118343195266272,DRUG GM,8,53,140,0.0,706,0,,,,,,,,0,1.0986122886681098,3.9318256327243257,6.340747235527155,2.511581037202187,0.0916391679026433,5.942904356492605,0.0
1802,1,44,4154.5,94.42045454545455,44,513,0.08576998050682261,32.59090909090909,113,1,28,15,3,0.6590909090909091,1.0,0.022727272727272728,1,0.10706225739475822,0.1141804788213628,GROCERY,16,154,652,0.019230769230769232,692,0,45-54,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.6931471805599453,3.8066624897703196,8.332188036993081,4.558292963705357,0.08228939475651448,3.514255467589886,0.022472855852058597
1803,1,189,13039.53,68.99222222222222,180,603,0.31343283582089554,29.38095238095238,134,19,84,86,5,0.8148148148148148,0.0,0.0,1,0.08163722376814167,0.26864074206207633,GROCERY,16,176,1207,0.06018518518518518,711,0,19-24,A,50-74K,Homeowner,2 Adults Kids,3,1,1,0.6931471805599453,5.247024072160486,9.475817478826471,4.248384124764951,0.2726441950872404,3.4138158456213668,0.0
1804,1,265,8690.53,32.79445283018868,210,521,0.508637236084453,2446.301886792453,21722,128,109,28,6,0.5849056603773585,6.0,0.022641509433962263,1,0.14058873498223431,0.32505543237250556,GROCERY,14,183,1190,0.08681672025723473,711,0,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.6931471805599453,5.583496308781699,9.070104267203801,3.5202966715701915,0.41120675067583967,7.802741425997667,0.02238899489347869
1805,6,60,632.43,10.540500000000002,58,552,0.10869565217391304,2.566666666666667,7,16,26,18,4,0.7166666666666667,0.0,0.0,0,0.048419373768074515,0.15942028985507245,GROCERY,6,37,91,0.0,711,0,,,,,,,,0,1.9459101490553132,4.110873864173311,6.451149496418355,2.445862587697668,0.10318423623523076,1.2716314527997508,0.0
1806,5,121,3591.73,29.683719008264465,111,574,0.21080139372822299,127.85950413223141,5211,41,43,37,8,0.5537190082644629,0.0,0.0,1,0.16025353271797174,0.30333591931730025,GROCERY,16,147,741,0.014388489208633094,709,0,,,,,,,,0,1.791759469228055,4.804021044733257,8.186667638172457,3.4237321884571674,0.19128244924522572,4.8587226955906555,0.0
1807,2,186,7250.22,38.97967741935484,166,503,0.3697813121272366,457.10215053763443,15395,18,67,101,3,0.9086021505376344,0.0,0.0,1,0.15097242910542144,0.26983435047951176,GROCERY,16,177,1257,0.03773584905660377,705,0,,,,,,,,0,1.0986122886681098,5.231108616854587,8.888925009553995,3.688371260489299,0.31465110091391935,6.127092195353702,0.0
1808,11,78,1575.44,20.19794871794872,71,594,0.13131313131313133,6.730769230769231,33,19,40,19,6,0.47435897435897434,0.0,0.0,1,0.11731649512838757,0.1793103448275862,GROCERY,13,115,295,0.03125,702,0,,,,,,,,0,2.4849066497880004,4.3694478524670215,7.362924419269417,3.0539044184092283,0.12337902116050463,2.0452083700375936,0.0
1809,3,53,1290.45,24.348113207547172,47,602,0.08803986710963455,13.50943396226415,36,11,21,21,6,0.41509433962264153,0.0,0.0,1,0.1829078337512347,0.30456026058631924,GROCERY,10,117,433,0.06557377049180328,702,0,,,,,,,,0,1.3862943611198906,3.9889840465642745,7.163520897113602,3.2327042975846085,0.08437779032643088,2.674799055953522,0.0
1810,3,235,3388.25,14.418085106382978,202,525,0.44761904761904764,847.0893617021277,25323,75,95,65,3,0.7319148936170212,0.0,0.0,1,0.061993034677120196,0.30354957160342716,GROCERY,13,111,451,0.011278195488721804,704,0,,,,,,,,0,1.3862943611198906,5.4638318050256105,8.128363936959499,2.7355411779584666,0.36992017068875305,6.7429860096056045,0.0
1811,76,13,735.21,56.55461538461538,10,525,0.024761904761904763,1800.076923076923,12861,3,5,5,5,0.46153846153846156,0.0,0.0,0,0.20450758477418798,0.45569620253164556,GROCERY,11,58,136,0.0,680,0,,,,,,,,0,4.343805421853684,2.6390573296152584,6.601515404118086,4.052734329773511,0.02446029757016067,7.496140055578081,0.0
1812,1,90,1682.3500000000001,18.692777777777778,82,506,0.17786561264822134,466.1666666666667,11079,19,46,25,6,0.7,0.0,0.0,1,0.15539590738397896,0.4095744680851064,GROCERY,12,128,421,0.057692307692307696,711,0,45-54,U,50-74K,Unknown,Single Female,1,None/Unknown,1,0.6931471805599453,4.51085950651685,7.428541134542381,2.980251958260883,0.1637039977778842,6.146686081936734,0.0
1813,18,3,203.81,67.93666666666667,3,506,0.005928853754940711,29.666666666666668,80,0,1,2,2,0.6666666666666666,0.0,0.0,0,0.13283410628430412,0.4864864864864865,GROCERY,6,44,73,0.0,692,0,,,,,,,,0,2.9444389791664403,1.3862943611198906,5.322082720098298,4.233188208696475,0.005911347263057198,3.4231762883809305,0.0
1814,28,45,3351.19,74.4708888888889,43,520,0.08653846153846154,249.37777777777777,9997,9,16,20,6,0.4666666666666667,0.0,0.0,1,0.11142251836846168,0.30777903043968435,GROCERY,16,163,725,0.038461538461538464,705,0,65+,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,1,3.367295829986474,3.828641396489095,8.117369142573143,4.3237470042702,0.08299691957096791,5.522970888393846,0.0
1815,5,72,3346.76,46.482777777777784,58,503,0.14314115308151093,2821.597222222222,15524,24,44,4,2,0.9583333333333334,0.0,0.0,1,0.1527232773504944,0.23979591836734693,GROCERY,12,161,715,0.056179775280898875,708,0,45-54,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,1,1.791759469228055,4.290459441148391,8.11604674445209,3.860367072195662,0.13377987069761121,7.945412740859187,0.0
1816,0,137,3319.88,24.232700729927004,120,556,0.24640287769784172,1246.7299270072992,17076,31,77,29,11,0.6642335766423357,0.0,0.0,1,0.14440492758105253,0.34771354616048317,GROCERY,17,161,903,0.05,708,0,19-24,B,Under 15K,Renter,2 Adults Kids,5+,3+,1,0.0,4.927253685157205,8.107985087029238,3.2281408013128288,0.22026170493932085,7.129081120868923,0.0
1817,27,33,612.05,18.546969696969697,33,517,0.06382978723404255,8.878787878787879,23,5,8,20,3,0.9393939393939394,0.0,0.0,0,0.12625447900755185,0.19555555555555557,GROCERY,9,67,150,0.020833333333333332,711,0,,,,,,,,0,3.332204510175204,3.5263605246161616,6.418446498678396,2.9728202717046655,0.06187540371808747,2.2903898199002275,0.0
1818,3,43,1004.8,23.367441860465117,36,606,0.07095709570957096,11.930232558139535,104,2,15,26,5,0.813953488372093,0.0,0.0,1,0.1630920948517837,0.4251968503937008,GROCERY,11,109,274,0.041666666666666664,711,0,,,,,,,,0,1.3862943611198906,3.784189633918261,6.913538523737865,3.193247891280557,0.06855273063477554,2.55956817855702,0.0
1819,0,59,1306.52,22.144406779661015,55,504,0.11706349206349206,253.61016949152543,14351,13,21,25,12,0.3728813559322034,0.0,0.0,0,0.15266130967436492,0.26403326403326405,GROCERY,13,104,344,0.029411764705882353,706,0,,,,,,,,0,0.0,4.0943445622221,7.175887492189203,3.141753143550358,0.11070336006832177,5.539733628340238,0.0
1820,10,73,4181.03,57.274383561643845,67,506,0.1442687747035573,383.45205479452056,16814,15,38,20,4,0.6575342465753424,1.0,0.0136986301369863,1,0.09521686723522678,0.26666666666666666,GROCERY,18,138,734,0.05194805194805195,661,0,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,1,2.3978952727983707,4.30406509320417,8.338552053563996,4.065162606773103,0.1347658082855297,5.951819086227909,0.013605652055778622
1821,2,103,3808.19,36.972718446601945,88,591,0.17428087986463622,636.8446601941747,15289,11,48,44,4,0.912621359223301,0.0,0.0,1,0.12997617149214893,0.2530612244897959,GROCERY,13,162,814,0.1015625,703,0,,,,,,,,0,1.0986122886681098,4.6443908991413725,8.245171847093301,3.636867966271458,0.1606559431007063,6.458094774379413,0.0
1822,11,208,3345.38,16.083557692307693,160,550,0.3781818181818182,50.47596153846154,5000,28,104,76,13,0.5625,0.0,0.0,1,0.15040557494120815,0.33308769344141487,GROCERY,17,171,1003,0.08256880733944955,711,0,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,1,2.4849066497880004,5.342334251964811,8.11563444353829,2.8381164624724233,0.32076510741585507,3.941114932456952,0.0
1823,0,295,10212.41,34.61833898305085,213,505,0.5841584158415841,2278.4677966101694,22628,56,167,72,5,0.8067796610169492,30.0,0.1016949152542373,1,0.1568402428321501,0.20930232558139536,GROCERY,17,168,1234,0.13793103448275862,711,0,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.0,5.69035945432406,9.23145684168566,3.572860645192277,0.4600532983925675,7.731697272161806,0.09684982598991768
